------------------------------------------------------ 1000 random configurations ---------------------------------------------------
			 rotation matrix 00-22						|		transition xyz	
-------------------------------------------------------------------------------------------------------------------------------------
0.804715 0.519705 -1.93202 2.44499 -1.06167 -1.5708 -1.65958  | -1.5708
0.494014 0.358471 1.05455 -2.12285 2.04699 -1.5708 -1.66012  | -1.5708
1.66724 -0.914212 -2.38946 0.899221 -0.826838 -1.02108 -2.36334  | -1.02108
1.22559 -1.13195 1.17863 -0.586885 2.24928 -1.02108 -2.35916  | -1.02108
0.595684 -1.00669 -0.553253 -0.599213 -2.2942 -1.02108 -1.46209  | -1.02108
0.399688 -0.670066 2.76825 0.958739 0.801982 -1.02108 -1.46088  | -1.02108
2.78461 0.521277 -0.450365 -1.86491 -2.62923 -1.5708 -0.131173  | -1.5708
2.59243 0.848211 2.55217 2.22142 0.476904 -1.5708 -0.13212  | -1.5708
-2.49546 -0.125912 1.34964 -1.816 2.54069 -1.5708 -1.73069  | -1.5708
-2.18732 -0.0392721 -1.8118 2.13474 -0.586468 -1.5708 -1.73074  | -1.5708
2.89817 2.36974 3.05987 0.640114 1.74359 -1.5708 2.76633  | -1.5708
2.79982 1.91874 -3.01115 -0.264314 1.43975 -1.5708 2.32088  | -1.5708
2.79916 1.99737 -0.125662 -0.264311 -1.44004 -1.5708 2.7665  | -1.5708
2.63125 1.54197 -0.105182 0.64116 -1.62959 -1.5708 2.31931  | -1.5708
-0.56818 1.96246 3.02998 0.985387 -1.7012 -1.5708 2.33458  | -1.5708
-0.262686 1.5854 0.136589 -0.613533 1.51974 -1.5708 2.33276  | -1.5708
-0.32937 1.15572 3.09871 -0.614138 -1.50251 -1.5708 3.12892  | -1.5708
-0.312445 0.781665 -0.0255827 0.988298 1.6347 -1.5708 3.12893  | -1.5708
2.69648 3.02518 2.29361 -1.8872 -1.09676 -1.5708 -1.89097  | -1.5708
2.33148 2.78439 -0.908977 2.31322 2.09521 -1.5708 -1.89065  | -1.5708
2.10594 -1.16433 -2.09796 2.35086 -2.1207 -1.5708 2.39898  | -1.5708
-1.54249 -2.1806 -1.39982 -1.9442 1.35742 -1.5708 2.60913  | -1.5708
1.42156 -1.25077 1.6667 -2.09776 0.985995 -1.5708 2.40142  | -1.5708
-0.18322 0.143294 -0.704756 -2.16601 -1.23589 -1.5708 -1.41215  | -1.5708
-0.40549 0.418594 2.34449 2.51226 1.86346 -1.5708 -1.41253  | -1.5708
-0.650585 -2.26282 0.989125 2.47444 -1.82597 -1.5708 2.61221  | -1.5708
0.154559 -1.27961 -1.23572 1.09931 2.27394 -1.5708 -1.63815  | -1.5708
-0.20364 -0.292578 -2.54104 1.16739 -2.30226 -1.5708 -2.38161  | -1.5708
-0.412368 -0.591018 0.712262 -0.815941 0.801749 -1.5708 -2.38109  | -1.5708
-0.400071 -1.07058 2.38772 -0.814954 -0.804359 -1.5708 -1.63401  | -1.5708
2.43709 -0.499839 -0.490322 -1.13284 2.71048 -1.38756 0.295361  | -1.38756
2.29034 -0.163897 2.70674 1.49525 -0.45674 -1.38756 0.295056  | -1.38756
2.08502 -0.959596 -1.42278 -1.09718 -2.6653 -1.38756 1.06009  | -1.38756
1.64306 -0.838449 2.07399 1.39549 0.450521 -1.38756 1.06215  | -1.38756
-2.7208 -2.96002 -2.94448 -1.15039 -2.53053 -1.5708 -1.72352  | -1.5708
-2.63035 2.95615 0.201242 1.52792 0.59412 -1.5708 -1.7235  | -1.5708
-2.13705 -2.57101 -1.94493 -1.19828 2.59059 -1.5708 -2.49442  | -1.5708
-1.66527 -2.7487 0.978655 1.64831 -0.590887 -1.5708 -2.49286  | -1.5708
1.62287 -0.893016 -2.06316 1.76664 -1.05652 -1.5708 -2.86016  | -1.5708
1.1543 -1.00682 1.46073 -1.47389 2.05949 -1.5708 -2.85911  | -1.5708
0.143433 -0.161503 -0.183918 -1.54206 -2.15696 -1.5708 -1.21665  | -1.5708
0.0855697 0.206481 2.95464 1.91436 0.973911 -1.5708 -1.21666  | -1.5708
2.36549 -3.04221 1.97324 -1.92822 -0.884719 -1.5708 -2.1743  | -1.5708
1.94614 3.08764 -1.13729 2.37302 2.29506 -1.5708 -2.17444  | -1.5708
1.75313 -0.986721 -1.92445 2.40873 -2.30864 -1.5708 2.18338  | -1.5708
-1.74736 -2.26976 -1.33537 -1.94247 1.1089 -1.5708 2.49054  | -1.5708
1.23073 -1.03997 1.65248 -2.12943 0.815327 -1.5708 2.18435  | -1.5708
-0.941938 -2.30123 1.1748 2.46184 -2.04766 -1.5708 2.49152  | -1.5708
-0.715859 0.240708 2.1198 2.50177 2.07099 -1.5708 -1.61402  | -1.5708
-0.450124 0.0336984 -0.958361 -2.16858 -1.03273 -1.5708 -1.61377  | -1.5708
3.03142 -2.26602 -1.23296 1.93092 -2.21965 -1.5708 1.04666  | -1.5708
-2.4148 -2.26267 1.24937 -1.4054 0.920729 -1.5708 1.04656  | -1.5708
-1.8203 2.7196 -0.18665 1.72388 2.14053 -1.5708 2.36681  | -1.5708
-1.73721 3.0882 2.97538 -1.34693 -1.01628 -1.5708 2.36677  | -1.5708
1.56539 0.475269 -3.10358 2.12165 1.96825 -1.5708 2.77193  | -1.5708
1.55372 0.10125 0.0337989 -1.74748 -1.17567 -1.5708 2.77193  | -1.5708
0.767535 -1.2724 -2.01443 -1.69002 1.29593 -1.5708 0.877323  | -1.5708
-0.0486101 -1.2926 1.91499 1.91623 -1.83811 -1.5708 0.877928  | -1.5708
-0.291898 0.740381 2.10899 0.513464 -0.47942 -0.288118 -2.01073  | -0.288118
-0.102387 0.16998 0.346749 0.55522 0.448488 -0.288118 -1.00281  | -0.288118
0.021706 0.531172 -0.923954 -0.188964 2.75349 -0.288118 -2.01802  | -0.288118
0.0254528 0.516153 -2.6869 -0.188986 -2.75583 -0.288118 -1.0076  | -0.288118
-2.94188 -2.12214 -0.576352 0.73288 1.77712 -1.5708 -0.663449  | -1.5708
2.86391 -1.16654 -2.60834 0.808997 -1.9017 -1.5708 -1.22691  | -1.5708
2.20885 -1.41882 1.27767 -0.512473 1.10731 -1.5708 -1.21732  | -1.5708
0.865121 -1.44427 -1.41398 -0.510688 -1.08301 -1.5708 -0.469907  | -1.5708
-1.63643 -1.91625 1.59033 -0.205929 -1.61862 -1.5708 -0.639548  | -1.5708
-1.55248 -1.9176 -1.72146 -0.205924 1.61589 -1.5708 -1.02247  | -1.5708
0.108405 -1.21145 2.58513 0.790468 1.91727 -1.5708 -0.45803  | -1.5708
-0.353612 -2.14223 0.566941 0.715021 -1.79557 -1.5708 -1.00067  | -1.5708
3.11605 -0.871945 -0.0949713 -0.711849 -2.96531 -0.837837 -0.62275  | -0.837837
3.08406 -0.49891 3.07182 1.08565 0.168819 -0.837837 -0.622615  | -0.837837
-2.90295 -0.90716 0.431578 -0.707054 2.95244 -0.837837 -1.07912  | -0.837837
-2.75481 -0.55818 -2.82761 1.07201 -0.158514 -0.837837 -1.08184  | -0.837837
-2.10799 -1.271 0.679599 1.3285 -0.289126 -1.5708 -2.83076  | -1.5708
-1.80191 -0.947172 -2.71259 -0.985465 2.79376 -1.5708 -2.83471  | -1.5708
-1.34416 -0.887355 2.37991 -0.977231 -2.77667 -1.5708 -2.32618  | -1.5708
-0.934602 -1.12189 -1.08211 1.28937 0.306862 -1.5708 -2.33087  | -1.5708
3.06743 -2.85271 1.17959 2.04327 -2.33937 -1.5708 2.41894  | -1.5708
-2.84209 -1.00496 1.85699 2.11707 2.35472 -1.5708 -2.31752  | -1.5708
2.595 -2.7386 -1.79237 -1.58643 0.830042 -1.5708 2.41835  | -1.5708
-2.31277 -1.02888 -1.73528 -1.83983 -0.78012 -1.5708 -2.31792  | -1.5708
0.844177 -2.27793 1.19582 -1.57809 -0.964367 -1.5708 -2.58861  | -1.5708
-0.694429 -0.31288 1.11071 -1.8561 0.918809 -1.5708 1.93856  | -1.5708
-0.409657 -0.136293 -2.08281 2.18391 -2.19496 -1.5708 1.9384  | -1.5708
0.0140836 -2.25825 -1.29616 2.10268 2.16903 -1.5708 -2.58802  | -1.5708
1.57857 -0.338497 -1.41835 0.124338 -1.44717 1.1778 -1.23692  | 1.1778
1.60174 -0.415061 -1.06781 0.220132 -1.83255 1.1778 -1.18357  | 1.1778
1.28651 -0.281917 1.78171 0.121939 1.70979 1.1778 -1.19609  | 1.1778
1.2674 -0.194296 2.18147 0.231473 1.33092 1.1778 -1.25606  | 1.1778
-3.09702 0.0887755 1.97154 2.32818 -1.00724 -1.5708 1.41815  | -1.5708
-2.80772 -0.0619162 -1.15124 -2.003 2.16054 -1.5708 1.4181  | -1.5708
2.64967 -2.27937 1.49371 2.22131 1.02719 -1.5708 -2.93075  | -1.5708
1.89997 -2.35598 -1.0965 -1.71256 -2.14466 -1.5708 -2.93255  | -1.5708
-1.25986 -0.901124 1.82431 -1.99331 -2.31983 -1.5708 -2.61698  | -1.5708
0.136545 -2.91366 1.75642 -1.72992 2.29567 -1.5708 1.93325  | -1.5708
-0.78801 -0.925895 -1.69695 2.28064 0.814959 -1.5708 -2.61731  | -1.5708
-0.319683 -3.00071 -1.29188 2.18589 -0.82454 -1.5708 1.93349  | -1.5708
0.90747 -0.219434 2.24618 0.163571 0.545924 0.444842 0.532591  | 0.444842
0.914719 -0.488707 0.687113 0.223017 2.1653 0.444842 0.483096  | 0.444842
1.17522 -0.210744 -2.26512 0.183528 -1.32911 0.444842 0.568697  | 0.444842
1.17533 -0.452865 -0.863603 0.188041 -2.75208 0.444842 0.573295  | 0.444842
1.27589 -0.0905962 -1.74835 0.373351 -1.70416 -1.20432 2.71371  | -1.20432
1.07148 -0.105122 -2.08874 -0.0569867 -1.42642 -1.20432 2.95702  | -1.20432
0.961268 -0.143383 1.469 -0.0562847 1.39821 -1.20432 2.714  | -1.20432
0.797753 -0.302158 0.990164 0.389458 1.83493 -1.20432 2.95778  | -1.20432
-2.72758 -0.0407427 2.98823 1.58714 1.47819 -1.5708 -1.71605  | -1.5708
-2.6765 -0.410333 -0.16662 -1.21436 -1.65388 -1.5708 -1.71607  | -1.5708
2.12306 -2.0415 1.25797 1.3696 -1.25405 -1.5708 -3.03447  | -1.5708
-2.09194 -1.37272 2.39967 -1.19281 1.55653 -1.5708 -3.12686  | -1.5708
-0.925145 -1.48759 -1.8846 1.36026 -1.64088 -1.5708 -3.12027  | -1.5708
0.912762 -2.14961 -0.778094 -0.779567 1.83275 -1.5708 -3.02741  | -1.5708
0.53333 -2.67977 3.04417 -0.765849 -1.75518 -1.5708 -2.10826  | -1.5708
0.488248 -3.05241 -0.0909703 1.14087 1.39666 -1.5708 -2.10826  | -1.5708
-3.01958 3.06318 -0.964602 1.67556 -2.64203 -1.5708 1.24803  | -1.5708
-2.64192 -3.00604 2.17053 -1.24412 0.459281 -1.5708 1.24797  | -1.5708
-2.08156 3.03173 -3.11569 -1.21105 -0.503346 -1.5708 1.92387  | -1.5708
-2.06796 2.65762 0.0304002 1.58537 2.63568 -1.5708 1.92387  | -1.5708
1.55373 0.430254 -2.5651 2.01251 2.28233 -1.5708 2.4571  | -1.5708
1.38437 0.109989 0.523329 -1.65459 -0.88727 -1.5708 2.45728  | -1.5708
-0.0135016 -0.434586 1.90842 1.92416 -2.18846 -1.5708 0.718937  | -1.5708
0.324454 -0.532036 -1.38816 -1.61012 0.969675 -1.5708 0.719227  | -1.5708
1.97661 -0.323206 -0.835646 -1.46991 2.68967 -1.5708 0.172842  | -1.5708
1.78052 -1.02904 -1.77762 -1.44437 -2.66285 -1.5708 1.07375  | -1.5708
1.74422 -0.064403 2.34935 1.81317 -0.482116 -1.5708 0.172575  | -1.5708
1.24508 -1.02017 1.82424 1.72029 0.476596 -1.5708 1.07397  | -1.5708
0.83735 0.347038 -1.50302 1.09485 -0.689433 -1.38756 0.761124  | -1.38756
0.504522 0.350904 1.52334 -0.78222 2.45297 -1.38756 0.761137  | -1.38756
0.0643102 0.991054 2.88304 1.16847 0.620342 -1.38756 1.482  | -1.38756
0.160604 0.626177 -0.199816 -0.798396 -2.50003 -1.38756 1.4822  | -1.38756
2.07992 0.120127 -3.04941 1.44249 -0.531142 -1.5708 -0.882661  | -1.5708
2.05039 -0.25251 0.0959805 -1.06874 2.6047 -1.5708 -0.882657  | -1.5708
1.59481 -0.491689 -0.979924 -1.04601 -2.57213 -1.5708 -0.113141  | -1.5708
1.32691 -0.26471 2.27242 1.38128 0.537936 -1.5708 -0.112515  | -1.5708
-1.96848 0.545893 2.22833 1.33423 0.586998 -1.38756 -0.906667  | -1.38756
-1.7094 0.301325 -0.819806 -0.996754 -2.51983 -1.38756 -0.906141  | -1.38756
-1.1564 0.273882 0.907537 -0.994672 2.51518 -1.38756 -1.80885  | -1.38756
-0.883104 0.493079 -2.14432 1.32749 -0.593495 -1.38756 -1.80838  | -1.38756
2.75442 -2.89986 2.28539 -2.11256 -0.904004 -1.5708 -2.04942  | -1.5708
2.64305 -0.769781 -2.41053 2.50123 -2.25724 -1.5708 2.14547  | -1.5708
2.4175 3.12548 -0.776558 2.53179 2.29677 -1.5708 -2.04999  | -1.5708
2.29892 -1.02191 0.961736 -2.17395 0.824665 -1.5708 2.14715  | -1.5708
-0.36907 -2.37099 -2.20494 -2.19522 1.05035 -1.5708 2.59693  | -1.5708
-0.127778 -0.0382117 2.43948 2.60135 2.13661 -1.5708 -1.41269  | -1.5708
0.0786081 -0.324944 -0.705476 -2.25165 -0.960086 -1.5708 -1.41271  | -1.5708
0.0573727 -2.64204 0.614859 2.62353 -2.17668 -1.5708 2.59992  | -1.5708
-2.95493 1.47344 -0.777373 -2.06372 0.971993 -1.5708 0.638694  | -1.5708
-1.94736 -0.253083 2.6012 -2.08161 -1.1871 -1.5708 2.87392  | -1.5708
1.81563 1.49453 0.850275 2.18112 -2.18159 -1.5708 0.641309  | -1.5708
1.76172 -2.69112 2.33329 2.17297 2.17486 -1.5708 2.42983  | -1.5708
-1.75895 -0.565362 -0.64096 2.43648 1.91672 -1.5708 2.87355  | -1.5708
-1.61195 1.99111 -2.35762 2.41734 -1.89106 -1.5708 0.697507  | -1.5708
1.42452 -2.96307 -0.721565 -1.75563 -1.01574 -1.5708 2.42936  | -1.5708
0.15903 2.01607 2.45186 -1.75284 1.2341 -1.5708 0.700708  | -1.5708
2.33287 -0.465597 -1.93494 1.75604 0.473213 -1.38756 -0.97314  | -1.38756
1.99145 -0.57066 1.37727 -1.44221 -2.68651 -1.38756 -0.973774  | -1.38756
1.28672 -1.23717 -3.06989 -1.49266 2.78503 -1.38756 -2.03894  | -1.38756
1.11289 -1.60841 0.248745 1.86139 -0.323424 -1.38756 -2.03734  | -1.38756
-2.96185 -0.758158 2.44996 1.075 1.845 -1.5708 -0.00116219  | -1.5708
-2.6202 -1.01204 -0.993694 -0.745153 -1.2418 -1.5708 -0.00274575  | -1.5708
1.98868 -2.13894 1.24071 0.742984 -1.63799 -1.5708 -0.744616  | -1.5708
-1.67778 -1.28714 1.95831 -0.740409 1.14175 -1.5708 -0.955344  | -1.5708
-0.855881 -1.28329 -1.9767 0.966138 -1.99785 -1.5708 -0.955504  | -1.5708
0.295246 -2.3838 -0.857703 0.648843 1.85585 -1.5708 -0.38335  | -1.5708
0.976425 -2.19118 1.9139 -0.177799 -1.44922 -1.5708 -0.377812  | -1.5708
0.962572 -2.19462 -0.974033 -0.177796 1.44594 -1.5708 -0.739524  | -1.5708
3.12567 -1.42158 1.74629 1.69424 0.208584 -1.20432 -0.0308686  | -1.20432
-2.8184 -0.669844 2.00417 1.76477 -0.231587 -1.20432 -0.725949  | -1.20432
-2.43517 -0.786361 -1.39602 -1.45753 2.93296 -1.20432 -0.723387  | -1.20432
-2.18379 -1.31453 -2.37659 -1.48969 -2.97383 -1.20432 -0.00621776  | -1.20432
-2.17894 0.243854 1.69331 0.405229 -0.44227 -0.288118 0.464019  | -0.288118
-1.96462 -0.126058 0.217734 0.461988 0.489753 -0.288118 1.08461  | -0.288118
-1.88836 0.237392 -2.86636 -0.0906339 -2.70418 -0.288118 1.08267  | -0.288118
-1.86009 0.190811 -1.4108 -0.0896742 2.73272 -0.288118 0.46309  | -0.288118
-3.00172 -0.537601 -1.19025 -1.59604 -1.96704 -1.5708 0.356869  | -1.5708
2.97009 -0.373944 2.0848 1.9187 1.1489 -1.5708 0.357214  | -1.5708
-1.72094 -0.217692 0.814029 -1.61948 2.01362 -1.5708 -1.51926  | -1.5708
-1.4928 0.0426603 -2.34102 1.96342 -1.0977 -1.5708 -1.5193  | -1.5708
1.49433 2.91011 0.594208 1.64019 -0.903253 -1.5708 -1.08414  | -1.5708
1.24183 -3.05934 -2.5719 -1.2404 2.27811 -1.5708 -1.08403  | -1.5708
0.275601 -2.88129 2.16718 -1.26256 -2.31256 -1.5708 -0.0542889  | -1.5708
-0.101629 -3.10165 -0.920718 1.69291 0.870207 -1.5708 -0.0545618  | -1.5708
1.30548 0.624179 2.75112 0.361956 1.48584 -1.38756 -0.0168461  | -1.38756
1.36803 0.453044 2.71018 0.00308183 1.59477 -1.38756 -0.200328  | -1.38756
1.44754 0.282554 -0.462428 0.00329676 -1.52048 -1.38756 -0.0177539  | -1.38756
1.48273 0.101461 -0.289276 0.366647 -1.65673 -1.38756 -0.201797  | -1.38756
2.84016 1.03016 -2.29334 -2.07947 2.31896 -1.5708 -0.372463  | -1.5708
2.52895 0.752343 0.638423 2.41545 -0.76826 -1.5708 -0.373951  | -1.5708
-1.64097 0.12913 2.88151 -2.19399 -2.43478 -1.5708 2.05332  | -1.5708
-1.55712 -0.231866 -0.280474 2.56413 0.685002 -1.5708 2.05326  | -1.5708
0.781769 -3.04432 0.277628 -1.95886 -2.85 -1.5708 1.13079  | -1.5708
0.645583 -2.68511 -2.84236 2.34023 0.262676 -1.5708 1.131  | -1.5708
-0.187374 -3.0464 -2.49673 2.41865 -0.291478 -1.5708 0.444135  | -1.5708
0.0961415 2.94119 0.692342 -2.01225 2.90165 -1.5708 0.443267  | -1.5708
-1.06383 0.157508 2.19808 1.43885 -0.209833 -0.654597 -2.58565  | -0.654597
-0.808811 -0.0643059 -0.94027 -1.10264 2.96123 -0.654597 -2.58572  | -0.654597
-0.0046323 -0.366531 1.55977 -1.09172 -3.0083 -0.654597 0.72636  | -0.654597
0.327795 -0.339625 -1.69972 1.40463 0.137959 -0.654597 0.726958  | -0.654597
-1.31367 -0.0670722 1.05366 0.345853 2.76462 -0.837837 2.46784  | -0.837837
-1.13345 -0.224022 0.124784 0.394059 -2.50672 -0.837837 2.33991  | -0.837837
-1.08824 0.146487 -2.97624 -0.020704 0.592158 -0.837837 2.34025  | -0.837837
-1.02999 0.0998723 -1.98209 -0.0160145 -0.476205 -0.837837 2.46379  | -0.837837
0.962642 0.30443 -1.72663 1.28888 -0.253379 -1.38756 1.6222  | -1.38756
0.511376 0.455381 0.652323 -0.986394 -2.90177 -1.38756 2.00543  | -1.38756
0.643401 0.23055 1.33598 -0.972746 2.87481 -1.38756 1.62183  | -1.38756
0.754222 0.7388 -2.36356 1.33078 0.27503 -1.38756 2.00372  | -1.38756
-2.97032 0.111224 2.93501 1.81829 -0.515783 -1.38756 1.40734  | -1.38756
-2.9052 -0.255102 -0.210605 -1.4465 2.6377 -1.38756 1.40735  | -1.38756
2.7095 -0.943063 -1.33933 -1.38527 -2.57327 -1.38756 2.62033  | -1.38756
2.29076 -0.797865 2.12475 1.68916 0.53946 -1.38756 2.62205  | -1.38756
-2.51167 -0.108055 0.813824 -1.72227 1.90823 -1.5708 -2.87459  | -1.5708
2.42358 -0.623029 -1.35737 -1.69006 -1.83116 -1.5708 -0.846515  | -1.5708
-2.28122 0.148565 -2.31306 2.06544 -1.20232 -1.5708 -2.87454  | -1.5708
2.07648 -0.509237 1.96636 2.00335 1.29016 -1.5708 -0.846159  | -1.5708
-1.10996 -2.95376 -1.1069 1.8371 1.04657 -1.5708 -1.21211  | -1.5708
-0.669797 -2.80439 1.91678 -1.38871 -2.12733 -1.5708 -1.2117  | -1.5708
0.812692 2.8547 0.694358 1.76202 -1.12063 -1.5708 -2.47068  | -1.5708
0.523572 -3.13461 -2.48891 -1.35452 2.06324 -1.5708 -2.47049  | -1.5708
2.98552 -2.72764 0.318672 0.908669 1.59468 -1.5708 -2.55032  | -1.5708
2.78509 -2.37599 -2.75041 -0.522302 -1.49364 -1.5708 -2.54996  | -1.5708
2.37865 -2.10521 0.950856 -0.530615 1.4011 -1.5708 3.05192  | -1.5708
-2.19278 -1.42517 2.08255 1.10428 -1.37236 -1.5708 2.9444  | -1.5708
1.12512 -2.08055 -1.05891 1.12647 -1.75598 -1.5708 3.04995  | -1.5708
-1.04528 -1.40118 -2.18805 -0.934343 1.75598 -1.5708 2.94286  | -1.5708
-0.221631 -0.752269 0.397696 -0.957681 -1.6269 -1.5708 -2.16537  | -1.5708
-0.0944615 -0.400866 -2.82474 1.32405 1.53913 -1.5708 -2.16519  | -1.5708
1.51098 -1.33553 -2.59488 1.79432 -0.142837 1.91076 -1.19399  | 1.91076
0.12406 -0.844954 1.04519 -1.62459 -2.96422 1.91076 -2.0911  | 1.91076
0.44629 -0.617966 -2.30902 1.95154 0.215577 1.91076 -2.09502  | 1.91076
0.42778 -1.50436 1.57304 -1.58016 2.92738 1.91076 -1.24087  | 1.91076
-3.0682 1.28509 2.15643 2.9201 0.209828 -1.5708 -2.34855  | -1.5708
-2.67668 0.981765 -0.494504 -2.59467 -2.7826 -1.5708 -2.32353  | -1.5708
-1.58755 -1.02053 1.90067 -2.53343 2.35167 -1.5708 1.21458  | -1.5708
-1.0445 -1.05313 -1.72886 2.80815 -0.808901 -1.5708 1.21578  | -1.5708
2.20033 -2.63807 0.469327 -1.09005 -2.49032 -1.5708 -0.648374  | -1.5708
1.92577 3.08635 1.88773 -1.1167 2.53559 -1.5708 -1.46345  | -1.5708
1.86225 -2.32139 -2.44756 1.49973 0.598731 -1.5708 -0.646426  | -1.5708
1.48287 2.97809 -1.30848 1.56934 -0.581881 -1.5708 -1.46367  | -1.5708
-1.43309 0.623514 2.16636 1.92288 -1.04854 -1.5708 -1.93335  | -1.5708
-1.15583 0.389988 -0.832756 -1.58911 2.12554 -1.5708 -1.93385  | -1.5708
-0.7447 -0.83597 -3.08897 -1.61478 -2.19504 -1.5708 -0.317962  | -1.5708
-0.781141 -1.2094 0.0859044 1.98856 0.953491 -1.5708 -0.317988  | -1.5708
1.24973 0.262204 -2.38182 0.369659 -0.8275 -1.20432 -2.30812  | -1.20432
1.14141 0.0201913 -1.11087 -0.0222433 -2.19408 -1.20432 -2.13184  | -1.20432
1.01805 0.00407384 0.868167 -0.0234691 2.17294 -1.20432 -2.30605  | -1.20432
0.863574 0.202847 2.1243 0.353857 0.821435 -1.20432 -2.13024  | -1.20432
-0.139347 -0.599005 -0.695042 1.67474 -3.00842 -1.5708 2.80572  | -1.5708
-0.559652 -0.393518 2.99817 -1.33499 -0.146577 -1.5708 3.1284  | -1.5708
-0.501745 -0.763149 -0.175316 1.70753 2.98458 -1.5708 3.1282  | -1.5708
-0.346249 -0.29884 2.53359 -1.32379 0.16579 -1.5708 2.80405  | -1.5708
1.08382 1.18484 -1.4613 2.15997 0.302508 -1.38756 -2.55928  | -1.38756
0.726867 -0.0762636 -1.08722 2.22929 -0.30726 -1.38756 2.55038  | -1.38756
0.453571 1.11593 1.08799 -1.89974 -2.86144 -1.38756 -2.55476  | -1.38756
0.448406 0.100937 2.06437 -1.90048 2.86221 -1.38756 2.55029  | -1.38756
0.0404992 0.528349 -0.71465 0.306029 -1.96106 -0.837837 -1.69675  | -0.837837
-0.0131161 0.706596 -1.52374 0.0472529 -1.28096 -0.837837 -1.53251  | -0.837837
-0.270137 0.759936 2.01379 0.0429041 1.3946 -0.837837 -1.68265  | -0.837837
-0.404134 0.665583 1.30568 0.259387 1.92083 -0.837837 -1.52953  | -0.837837
-3.04685 -1.30363 -1.72145 -0.573935 1.13714 -1.5708 1.87271  | -1.5708
2.47523 -1.21244 2.18188 0.820059 -2.04947 -1.5708 1.86869  | -1.5708
-2.55687 -1.02504 0.0628207 -0.595994 -1.04939 -1.5708 2.59574  | -1.5708
-2.53419 -0.651265 -3.10022 0.970052 2.09816 -1.5708 2.59575  | -1.5708
2.02544 -1.31737 -0.448577 1.21418 0.432381 -1.02108 -0.956718  | -1.02108
1.80914 -0.964905 2.86756 -0.854967 -2.66384 -1.02108 -0.954861  | -1.02108
1.34607 -0.628421 -1.44968 -0.834506 2.59806 -1.02108 -1.87342  | -1.02108
0.987599 -0.542362 1.9028 1.14472 -0.562322 -1.02108 -1.87421  | -1.02108
3.07503 2.98263 -1.3212 2.01149 1.7783 -1.5708 2.78055  | -1.5708
-2.76299 3.08416 1.86431 -1.55811 -1.38619 -1.5708 2.78045  | -1.5708
2.22445 -0.53352 -1.54884 2.19537 -1.79336 -1.5708 0.896631  | -1.5708
1.87204 -0.491407 1.77071 -1.88601 1.35649 -1.5708 0.896492  | -1.5708
-1.22205 -2.76036 -1.3207 -1.55986 1.4847 -1.5708 1.24322  | -1.5708
-0.71633 -2.70384 1.61903 2.02637 -1.64245 -1.5708 1.24295  | -1.5708
0.146925 0.234784 1.85227 2.2124 1.66157 -1.5708 -3.11568  | -1.5708
0.451202 0.118229 -1.22606 -1.89177 -1.46012 -1.5708 -3.11556  | -1.5708
-2.6601 2.38053 -0.691435 -0.907443 1.64214 -1.5708 -0.615548  | -1.5708
-2.32551 2.69005 2.61833 1.31536 -1.44222 -1.5708 -0.614657  | -1.5708
2.16377 2.10929 1.2689 -0.947137 -1.54659 -1.5708 0.35569  | -1.5708
-1.72286 1.08247 0.69433 1.39853 1.34324 -1.5708 0.532297  | -1.5708
-1.15992 1.30499 -1.89791 -1.10473 -1.8619 -1.5708 0.528936  | -1.5708
1.41565 2.32845 -2.45074 1.42752 1.51224 -1.5708 0.351161  | -1.5708
0.791055 0.567542 -0.496551 1.50974 -1.41093 -1.5708 -0.92409  | -1.5708
0.574233 0.88391 2.49053 -1.15645 1.76574 -1.5708 -0.923584  | -1.5708
2.39864 1.49918 0.697528 1.7561 -0.640548 -1.5708 0.771078  | -1.5708
-2.48461 0.143341 0.779078 1.99639 0.687784 -1.5708 2.11129  | -1.5708
-2.24997 0.403962 -2.30614 -1.65321 -2.48537 -1.5708 2.11103  | -1.5708
-2.19921 1.51473 -0.763876 -1.65892 2.4935 -1.5708 0.773755  | -1.5708
0.738231 2.07822 2.02447 -1.37497 2.89769 -1.5708 0.914228  | -1.5708
0.626696 2.43383 1.40232 -1.39059 -2.91944 -1.5708 1.361  | -1.5708
-0.464565 2.129 -2.19716 1.95681 -0.252825 -1.5708 0.925355  | -1.5708
0.0473588 2.55813 -2.09149 1.86366 0.180315 -1.5708 1.35525  | -1.5708
-1.00487 0.311445 2.35968 1.4239 0.298949 -1.5708 -1.75179  | -1.5708
-0.783657 0.0403841 -0.753072 -1.07802 -2.81089 -1.5708 -1.75152  | -1.5708
-0.495056 0.17019 0.0184734 -1.09113 2.83158 -1.5708 -2.24247  | -1.5708
-0.488617 0.544374 -3.1212 1.46536 -0.30876 -1.5708 -2.24246  | -1.5708
-0.951402 -0.419793 2.00896 0.738177 0.518568 -1.02108 2.05292  | -1.02108
-0.621704 -0.54767 -1.3163 -0.420071 -2.58745 -1.02108 2.05146  | -1.02108
-0.499138 -0.451484 -0.0159173 -0.424515 2.61655 -1.02108 1.59881  | -1.02108
-0.503871 -0.0772694 3.12821 0.798756 -0.526581 -1.02108 1.59881  | -1.02108
3.11158 -3.00189 -0.975041 2.35214 -1.10469 -1.5708 -2.02677  | -1.5708
2.91478 -0.573566 -2.15066 2.38506 1.08173 -1.5708 0.0358688  | -1.5708
-2.76267 -2.80941 2.04421 -1.91339 1.99068 -1.5708 -2.02734  | -1.5708
